rep,disparity,auc_mask,r2_within,r2_loso,r2_loso_mask,mask_gain,censor_rate
87,0.2,0.7334991898148148,0.2515684539150319,0.3697021401509678,0.3700716515454302,0.0003695113944623962,0.11505555555555555
88,0.2,0.7482652777777777,0.14852492327088074,0.1911932324045824,0.19433023521632076,0.003137002811738343,0.11409722222222222
89,0.2,0.7371908564814814,0.2929784314367687,0.3323348265694642,0.336064747439763,0.003729920870298775,0.11275
90,0.2,0.7508765046296295,0.34982605721452,0.2799625427730924,0.2921477613498693,0.012185218576776902,0.11654166666666667
91,0.2,0.7438958333333333,0.3424621079515223,0.4249786814982499,0.4125816903728412,-0.012396991125408707,0.11525
92,0.2,0.7583163194444444,0.3013748326735055,0.4164094697253822,0.4200615384585761,0.003652068733193903,0.12047222222222222
93,0.2,0.7102953703703703,0.2613559306752079,0.245116983162455,0.2522618561540514,0.007144872991596385,0.11502777777777778
94,0.2,0.7386396990740742,0.3421876313452361,0.4149600780309314,0.41475923340152054,-0.00020084462941083459,0.11293055555555556
95,0.2,0.7374100694444444,0.3010578703888074,0.3411122763237472,0.3479103165160977,0.00679804019235053,0.11095833333333334
96,0.2,0.7518467592592591,0.22841178212076585,0.2687164651610179,0.2856043309848868,0.01688786582386892,0.11504166666666667
97,0.2,0.7485158564814814,0.24758818969803098,0.1813039883974129,0.1831596608795113,0.0018556724820983916,0.12165277777777778
98,0.2,0.740395949074074,0.3573992098604498,0.3350215702691014,0.33200953019476054,-0.0030120400743408604,0.11459722222222223
99,0.2,0.7464416666666667,0.17963700566771001,0.3641425164556259,0.3478070157886233,-0.016335500667002623,0.11636111111111111
0,0.25,0.7919827546296295,0.19405838372550654,0.15008004617742599,0.1518894307406452,0.0018093845632192185,0.14156944444444444
1,0.25,0.7822445601851852,0.32260567763023906,0.2888052362156027,0.3000967461004532,0.011291509884850504,0.13283333333333333
2,0.25,0.7633332175925925,0.28061513449752873,0.2949656680029934,0.3009077556244367,0.005942087621443326,0.12602777777777777
3,0.25,0.7922780092592593,0.3803103691837363,0.40513587480911906,0.3986555912395773,-0.006480283569541778,0.1313888888888889
4,0.25,0.7775511574074073,0.23314986146714922,0.24673688269489602,0.2433499295702557,-0.003386953124640324,0.13693055555555556
5,0.25,0.772598148148148,0.16381007772108813,0.30431059213068723,0.30989489021091854,0.005584298080231309,0.1291388888888889
6,0.25,0.7976263888888889,0.1666357547141737,0.27224906147909633,0.28337062593578743,0.011121564456691102,0.13394444444444445
7,0.25,0.7972224537037036,0.1498076988856838,0.2265210987143268,0.2371458111026521,0.010624712388325297,0.133875
8,0.25,0.777047337962963,0.26856556924909725,0.322572937099998,0.32476386541937874,0.002190928319380725,0.13872222222222222
9,0.25,0.788711111111111,0.23431964439602027,0.22359175253253993,0.23433937289725526,0.010747620364715327,0.13651388888888888
10,0.25,0.7679449074074074,0.3117154755322158,0.257417473441393,0.24904338983917418,-0.008374083602218807,0.13115277777777778
11,0.25,0.7791997685185185,0.19427723583359602,0.3227871420423327,0.332587828399992,0.009800686357659294,0.13158333333333333
12,0.25,0.7695175925925927,0.32050868003011945,0.4449005321395707,0.44165089958050974,-0.0032496325590609665,0.13325
13,0.25,0.7756043981481482,0.4035207927812914,0.39310180098043446,0.3871577064601529,-0.005944094520281551,0.13468055555555555
14,0.25,0.780082175925926,0.04409903183422981,0.2543389950100209,0.25051695961409004,-0.003822035395930845,0.137375
15,0.25,0.7918070601851852,0.22456838356876052,0.2690368267013321,0.2614749163743991,-0.007561910326932986,0.14004166666666668
16,0.25,0.7892165509259259,0.22580488148760502,0.33069837876660446,0.33481944735294333,0.004121068586338872,0.13195833333333334
17,0.25,0.7834913194444444,0.28543515298082345,0.32365014694657934,0.3181130024796234,-0.005537144466955968,0.13161111111111112
18,0.25,0.7815403935185185,0.07663430802864579,0.27363999996102173,0.2654402055877677,-0.008199794373254021,0.13090277777777778
19,0.25,0.7678597222222222,0.11592920209047797,0.2552976003108973,0.253242247760722,-0.0020553525501753045,0.1302222222222222
20,0.25,0.7857681712962963,0.15186916875590117,0.3447100077828007,0.3198306326190409,-0.02487937516375982,0.1401388888888889
21,0.25,0.7631738425925926,0.40248983581355735,0.39154961065883453,0.3935405381931595,0.001990927534324949,0.12713888888888888
22,0.25,0.7569824074074075,0.3819079696070041,0.4303564227279352,0.419634765933102,-0.010721656794833168,0.12348611111111112
23,0.25,0.7661971064814815,0.18445082015555536,0.34834083337106125,0.3430601861581015,-0.005280647212959733,0.1296388888888889
24,0.25,0.7758910879629629,0.2327144925130794,0.3272744187869553,0.3262973240756717,-0.0009770947112835993,0.1339027777777778
25,0.25,0.7613730324074074,0.21224149020483685,0.2765871041313265,0.2756496092069589,-0.0009374949243675657,0.12705555555555556
26,0.25,0.7753243055555555,0.22270401067257095,0.2640979819300586,0.25628331343984523,-0.007814668490213394,0.12827777777777777
27,0.25,0.7681550925925925,0.17614558169357808,0.16586284711976684,0.1679809668434734,0.0021181197237065685,0.12918055555555555
28,0.25,0.7882961805555556,0.24092347523141933,0.428160634159808,0.42964662615178584,0.001485991991977853,0.13127777777777777
29,0.25,0.763808912037037,0.2027274490484946,0.20371908456374577,0.2202516386611073,0.01653255409736154,0.12254166666666666
30,0.25,0.7760392361111111,0.2919757453770987,0.296913510446673,0.3005676252305346,0.003654114783861573,0.1310138888888889
31,0.25,0.7696728009259259,0.2428883689852347,0.28915725569604533,0.28516374138110334,-0.003993514314941993,0.13145833333333334
32,0.25,0.775592824074074,0.22082565332744264,0.36422852398203276,0.355076793264557,-0.00915173071747577,0.12841666666666668
33,0.25,0.7863813657407407,0.1703831977483744,0.20994147802405405,0.2144718895695873,0.004530411545533242,0.13902777777777778
34,0.25,0.780845138888889,0.25237948446395797,0.23079739260337884,0.21208578069774742,-0.01871161190563142,0.12804166666666666
35,0.25,0.7730402777777777,0.16086950496819985,0.3565868852670959,0.36402752734243193,0.0074406420753360125,0.12625
36,0.25,0.772626273148148,0.2519567341648101,0.27572586153885936,0.27591933227350884,0.00019347073464948128,0.12805555555555556
37,0.25,0.7566842592592593,0.09379564968254528,0.269388861641944,0.2716711871007741,0.0022823254588301145,0.1289861111111111
38,0.25,0.7686819444444445,0.20712725786645114,0.20394673760942728,0.21480308661875125,0.010856349009323973,0.130375
39,0.25,0.798803587962963,0.1816346815132519,0.28328412831947425,0.2798069551547946,-0.003477173164679659,0.13556944444444444
40,0.25,0.7929519675925926,0.1801708054145449,0.33271513200100067,0.3104171861529329,-0.02229794584806777,0.13330555555555557
41,0.25,0.7578109953703702,0.19732319803482,0.24432298994609214,0.24036972266831613,-0.003953267277776007,0.12509722222222222
42,0.25,0.7766371527777777,0.11703539897983106,0.21576337894268172,0.20595917835154454,-0.00980420059113718,0.13243055555555555
43,0.25,0.7693586805555556,0.2707912798816767,0.3095258392381528,0.3155771732771452,0.006051334038992384,0.1305
44,0.25,0.789550925925926,0.30629649449385987,0.34996518706786406,0.35263777204455427,0.0026725849766902066,0.12806944444444446
45,0.25,0.7731980324074074,0.15889400366059048,0.33114902210411234,0.32933987073633975,-0.001809151367772599,0.1336527777777778
46,0.25,0.7674767361111111,0.31698397648366183,0.2770678041166651,0.2775572548018832,0.0004894506852181069,0.12030555555555555
47,0.25,0.7957745370370368,0.13029767229927292,0.32249638123207414,0.3063204589418308,-0.01617592229024334,0.13443055555555555
48,0.25,0.7660351851851851,0.37600075038554237,0.2708650617434083,0.27238579678455177,0.0015207350411434728,0.13020833333333334
49,0.25,0.7612428240740741,0.3671299678443485,0.4318378124809944,0.43654114925575116,0.004703336774756761,0.126
50,0.25,0.7776185185185186,0.18433929901993884,0.24040702493339383,0.23046107634216895,-0.009945948591224885,0.12543055555555555
51,0.25,0.7753868055555554,0.32788260147679815,0.42372524779790643,0.42876592791718626,0.005040680119279828,0.13081944444444443
52,0.25,0.7737681712962963,0.2056444824302055,0.3227159967225566,0.3246286241603772,0.0019126274378206132,0.13133333333333333
53,0.25,0.7885238425925927,0.29621038184055526,0.3054994883277464,0.31081679676085516,0.005317308433108736,0.1327222222222222
54,0.25,0.8091248842592593,0.3118905901072482,0.26505220162086596,0.24995373193770842,-0.015098469683157534,0.1357361111111111
55,0.25,0.753583912037037,0.2098619124557497,0.32684679670917227,0.3464806553363302,0.01963385862715794,0.12194444444444444
56,0.25,0.7460346064814815,0.2337479027413979,0.24347540654563948,0.24208060598176095,-0.0013948005638785288,0.12273611111111112
57,0.25,0.7894155092592593,0.19576918683589373,0.2684918656917318,0.2660104702375715,-0.0024813954541602623,0.13333333333333333
58,0.25,0.7675179398148148,0.3483668877846887,0.3238619051558195,0.3291752683131448,0.005313363157325335,0.1282361111111111
59,0.25,0.7960234953703704,0.24559572972791965,0.3555903160149806,0.35258714483740505,-0.0030031711775755365,0.13552777777777777
60,0.25,0.7854120370370371,0.19753913521328192,0.3320930693461994,0.34392194020208866,0.01182887085588924,0.13259722222222223
61,0.25,0.7660208333333333,0.3059881266177027,0.33987434717570764,0.32621157181381943,-0.013662775361888202,0.12431944444444444
62,0.25,0.7830805555555557,0.39876064150681256,0.44803395296820014,0.44876879177867757,0.0007348388104774228,0.13322222222222221
63,0.25,0.7741803240740741,0.21514806823547417,0.24204726212671823,0.2335401769284119,-0.008507085198306341,0.13551388888888888
64,0.25,0.7980983796296296,0.20330070268817513,0.2527128745936227,0.24438919553008742,-0.008323679063535261,0.134
65,0.25,0.7740097222222223,0.10440539071160382,0.3003798457276218,0.3027257095897178,0.0023458638620960093,0.12727777777777777
66,0.25,0.7642263888888889,0.2232092231487215,0.3773357829592934,0.38302021500401306,0.0056844320447196894,0.1282222222222222
67,0.25,0.7738783564814815,0.26581991403947147,0.3312162925638077,0.33798206824875376,0.006765775684946074,0.12418055555555556
68,0.25,0.7845614583333335,0.27970706840727644,0.34077453246737466,0.33871738808694984,-0.0020571443804248135,0.13181944444444443
69,0.25,0.777994675925926,0.17864563112922227,0.2431179957908386,0.2402567928352699,-0.002861202955568687,0.13058333333333333
70,0.25,0.7742333333333332,0.32433432885947466,0.33685536790049486,0.3329816980284981,-0.0038736698719967766,0.13044444444444445
71,0.25,0.7896875,0.2774413614120125,0.3256800537525939,0.32185842964526334,-0.003821624107330557,0.1329861111111111
72,0.25,0.7678008101851853,0.12202078120205873,0.16120546422821458,0.18273828683533988,0.0215328226071253,0.13059722222222223
73,0.25,0.7588982638888888,0.17374400695031245,0.2950353651611495,0.3004353415030262,0.005399976341876722,0.13408333333333333
74,0.25,0.770745138888889,0.24176711550789165,0.3425640526689675,0.35933937266575433,0.01677531999678683,0.12940277777777778
75,0.25,0.7861751157407407,0.16726558402609804,0.2788100667965209,0.25054674323008874,-0.02826332356643213,0.12979166666666667
76,0.25,0.7830262731481482,0.16667838317647765,0.2916774318622052,0.2905835441185154,-0.001093887743689792,0.12934722222222222
77,0.25,0.7717050925925927,0.06340854801348716,0.12659633009424942,0.1335180030269284,0.006921672932678979,0.12775
78,0.25,0.7787488425925925,0.21949691405100902,0.30193624389928064,0.2976581103325102,-0.004278133566770426,0.13216666666666665
79,0.25,0.7678810185185186,0.428208425368672,0.3223011597227945,0.3341716494840242,0.01187048976122973,0.13322222222222221
80,0.25,0.7630857638888889,0.43712186546441556,0.34155955996776266,0.34024277953734716,-0.0013167804304154984,0.12845833333333334
81,0.25,0.7826083333333335,0.14872257501398045,0.32098041096532814,0.3056613892985205,-0.015319021666807653,0.13618055555555555
82,0.25,0.7827966435185184,0.2844072914041965,0.2751381150775697,0.2705477553799722,-0.004590359697597468,0.1332361111111111
83,0.25,0.7756434027777779,0.23221780079047627,0.32775826254577034,0.328287239026713,0.0005289764809426334,0.13043055555555555
84,0.25,0.7697993055555555,0.13271436527461256,0.30254034751909087,0.3002969195175269,-0.002243428001563963,0.12791666666666668
85,0.25,0.7778642361111111,0.2913658240610021,0.2788805356539479,0.295209349810571,0.016328814156623128,0.12655555555555556
86,0.25,0.7708832175925925,0.3847721276386662,0.4086395981170373,0.4065298759202475,-0.0021097221967898427,0.13258333333333333
87,0.25,0.7666113425925926,0.3719706540102362,0.3757982725905581,0.37751193809227246,0.0017136655017143676,0.1299861111111111
88,0.25,0.7955003472222222,0.38576475604836213,0.4419381117007577,0.454395841782973,0.01245773008221529,0.13295833333333335
89,0.25,0.7811163194444445,0.3496078662581368,0.3505723570534054,0.34177219247814683,-0.008800164575258562,0.12969444444444445
90,0.25,0.7911359953703704,0.21021833599490303,0.2571853921247722,0.24647050209417765,-0.01071489003059456,0.1262361111111111
91,0.25,0.7837452546296296,0.12516412701768276,0.2931250484656064,0.295662741694491,0.002537693228884641,0.13130555555555556
92,0.25,0.7859138888888889,0.22653612026585745,0.28233859074308965,0.2679252368714241,-0.014413353871665535,0.12920833333333334
93,0.25,0.770241087962963,0.30921685791245757,0.3050168358651848,0.3288240970897037,0.023807261224518927,0.13158333333333333
94,0.25,0.7662212962962963,0.23088662617612032,0.33801263086428446,0.3332083958403854,-0.0048042350238990394,0.13206944444444443
95,0.25,0.8077931712962965,0.06792598366363989,0.25144336941485423,0.26377358503179527,0.012330215616941032,0.1398611111111111
96,0.25,0.7711084490740739,0.2166910038412091,0.2729288982501664,0.26492189219418705,-0.008007006055979371,0.13366666666666666
97,0.25,0.8081362268518518,0.262587240843446,0.35646919578908653,0.3664563563962687,0.009987160607182188,0.14098611111111112
98,0.25,0.7644447916666666,0.303216023740727,0.2557692343726353,0.28266113189576525,0.026891897523129926,0.12886111111111112
99,0.25,0.7847796296296297,0.26010795502929673,0.3294864539274346,0.3354696888068436,0.005983234879408994,0.1327222222222222
0,0.3,0.8220966435185186,0.3271572420428497,0.33898728446485415,0.3357267552695946,-0.0032605291952595428,0.15477777777777776
1,0.3,0.8167700231481483,0.18860034003783122,0.2890901574668385,0.27571194321162273,-0.013378214255215792,0.15166666666666667
2,0.3,0.8047175925925926,-0.02239799577031576,0.15409810150545555,0.14854774332392706,-0.005550358181528492,0.14220833333333333
3,0.3,0.8134958333333334,0.053342620663142215,0.23829816025843276,0.2467030844302036,0.008404924171770856,0.151
4,0.3,0.819646412037037,0.27553953150759514,0.3098520224004139,0.3068776822434569,-0.002974340156956967,0.14975
5,0.3,0.797432175925926,0.1290593552784739,0.21098680958536709,0.18724043452152128,-0.023746375063845804,0.14352777777777778
6,0.3,0.8156302083333333,0.2761645294112437,0.22058336290255898,0.2375728908249748,0.016989527922415815,0.151125
7,0.3,0.8053244212962963,0.17376380437359917,0.3584399033136353,0.3530181270191076,-0.005421776294527669,0.14830555555555555
8,0.3,0.8088291666666668,0.237515952445858,0.28087422305596854,0.28494118029585314,0.004066957239884594,0.14268055555555556
9,0.3,0.8136969907407408,0.393678568076565,0.432257111097028,0.4158034781929868,-0.016453632904041227,0.14968055555555557
10,0.3,0.8272267361111112,0.14557778931488163,0.27638063485144704,0.262992314501299,-0.01338832035014803,0.14970833333333333
11,0.3,0.8228851851851852,0.20102653419516103,0.1673145763897378,0.16152210199965877,-0.0057924743900790165,0.15508333333333332
12,0.3,0.8010666666666667,0.15316059297467155,0.2678859172197384,0.2628020399711395,-0.005083877248598934,0.14258333333333334
13,0.3,0.8107989583333334,0.2719653814617753,0.27943278359297885,0.26864168395969457,-0.010791099633284285,0.14593055555555556
14,0.3,0.8091831018518518,0.31668139480136437,0.33505686386790745,0.32736338507888385,-0.0076934787890236,0.15019444444444444
15,0.3,0.8044861111111111,0.27072129911133824,0.407755164123738,0.4251529803628801,0.01739781623914205,0.1463472222222222
16,0.3,0.8130741898148148,0.1880843084221272,0.20946265732326552,0.20606140880097723,-0.0034012485222882916,0.14433333333333334
17,0.3,0.800672337962963,0.2935985900156711,0.28513362207774573,0.2811230790980578,-0.004010542979687948,0.14376388888888889
18,0.3,0.7965465277777777,0.24360206215557156,0.3079015297714355,0.3039506660017318,-0.003950863769703661,0.14494444444444443
19,0.3,0.8239586805555555,0.39368843975263645,0.4662934447963438,0.4641306270458274,-0.0021628177505164103,0.15120833333333333
20,0.3,0.815752199074074,0.17062047859559237,0.22190460662275768,0.21145099423151703,-0.010453612391240652,0.15243055555555557
21,0.3,0.8179093750000002,0.19925506277453564,0.3284276300133192,0.3353411484652723,0.0069135184519530934,0.1451111111111111
22,0.3,0.7986922453703703,0.318784130406641,0.34384089046295063,0.3465794088923191,0.002738518429368453,0.1512638888888889
23,0.3,0.7895524305555556,0.302077841020435,0.3452348964338212,0.3487960690513323,0.003561172617511099,0.14154166666666668
24,0.3,0.7936168981481481,0.17840731629964734,0.2526182224377077,0.2391480527090588,-0.013470169728648895,0.14620833333333333
25,0.3,0.8119090277777778,0.3024538387488428,0.3124038537143893,0.330681145590463,0.018277291876073742,0.14527777777777778
26,0.3,0.81216875,0.41664073638409893,0.39816660590566644,0.4032979742283269,0.005131368322660479,0.15525
27,0.3,0.8075373842592594,0.21352960580412206,0.3037763629651943,0.2865825279758928,-0.017193834989301493,0.1431111111111111
28,0.3,0.8222317129629629,0.19104680821162423,0.3807828756929631,0.3796510732522649,-0.0011318024406982152,0.15391666666666667
29,0.3,0.8156008101851852,0.31707937508005335,0.3796227683579628,0.4028133880938938,0.02319061973593095,0.13893055555555556
30,0.3,0.8269565972222223,0.20433061398925334,0.3315459631908214,0.3288357509558375,-0.002710212234983911,0.14618055555555556
31,0.3,0.8122057870370369,0.1812551241678747,0.16243137976848998,0.15745084460486902,-0.004980535163620958,0.14970833333333333
32,0.3,0.7922775462962962,0.19223861223019723,0.2806751901220661,0.2663508167230306,-0.014324373399035473,0.14430555555555555
33,0.3,0.8092363425925925,0.10656666884193056,0.33404918801498773,0.34285548117283227,0.008806293157844536,0.1524861111111111
34,0.3,0.8195652777777779,0.2825190298097304,0.39496851188902604,0.3897985439214928,-0.005169967967533218,0.1485
35,0.3,0.8237002314814815,0.21471685608960267,0.3179679174740214,0.32051768058456886,0.0025497631105474428,0.14863888888888888
36,0.3,0.8105026620370369,0.37442351162391296,0.3937489614346713,0.39955851569610923,0.005809554261437921,0.14591666666666667
37,0.3,0.8059368055555556,0.4831258683293783,0.47574897141267414,0.480457020361581,0.004708048948906862,0.1493611111111111
38,0.3,0.8263349537037037,0.3243652253575595,0.3684214119270586,0.3788715516936496,0.010450139766591038,0.15265277777777778
39,0.3,0.8036244212962963,0.20461697362337206,0.22429711229181348,0.21884248253046368,-0.005454629761349805,0.14227777777777778
40,0.3,0.8095880787037036,0.30479916895378134,0.3901294395674342,0.3898524475939995,-0.0002769919734346704,0.14466666666666667
41,0.3,0.8154395833333333,0.3304401817035031,0.36521380820703475,0.3500400536834085,-0.015173754523626237,0.143875
42,0.3,0.8137503472222222,0.3537857568678515,0.3142266862877895,0.3219223720159121,0.007695685728122625,0.149875
43,0.3,0.7974197916666665,0.3329301852308414,0.32229305239079664,0.3195622743596218,-0.0027307780311748298,0.1465
44,0.3,0.8002902777777777,0.31870035622083026,0.3251338443000865,0.31441578707057105,-0.010718057229515465,0.14330555555555555
45,0.3,0.813139236111111,0.41672414573922734,0.3956792829755553,0.40483968635298406,0.009160403377428739,0.14647222222222223
46,0.3,0.8217511574074075,0.08042765397552831,0.2363843664705081,0.22316269618410745,-0.013221670286400644,0.14844444444444443
47,0.3,0.8127604166666668,0.30620485324788294,0.33828972915415834,0.3340100098434017,-0.004279719310756658,0.15008333333333335
48,0.3,0.8228126157407406,0.07886621724218734,0.18247126736641006,0.1821045970632459,-0.0003666703031641738,0.14393055555555556
49,0.3,0.8048184027777777,0.31292593641026145,0.3398662520142425,0.33070335897278413,-0.009162893041458342,0.1466388888888889
50,0.3,0.8202368055555556,0.20321663490607667,0.24531755983005088,0.23349177875360616,-0.011825781076444719,0.14908333333333335
51,0.3,0.8161957175925926,0.3765377646807221,0.36007472912542104,0.36336141969526703,0.0032866905698459847,0.1460972222222222
52,0.3,0.8188909722222224,0.3277160654187058,0.3151220159154775,0.3002837689013228,-0.014838247014154704,0.14506944444444445
53,0.3,0.8050778935185186,0.3418415368104162,0.3243616473665911,0.32893586945450326,0.004574222087912139,0.14165277777777777
54,0.3,0.7828112268518518,0.15729249062188821,0.11794895950795414,0.12074425418919621,0.0027952946812420665,0.13772222222222222
55,0.3,0.8013170138888889,0.28745523578417864,0.23555213462621516,0.25496710063026884,0.01941496600405368,0.14543055555555556
56,0.3,0.8293557870370369,0.16702813352020784,0.23157493252909167,0.2405676792153274,0.00899274668623573,0.15045833333333333
57,0.3,0.7927982638888889,0.3317166908871413,0.34564427241001683,0.3488777342903182,0.0032334618803013804,0.145875
58,0.3,0.7943178240740741,0.3076919945660691,0.3885524133674979,0.38172915204970104,-0.006823261317796869,0.14618055555555556
59,0.3,0.8147863425925926,0.5182680056289981,0.4894351146471616,0.49265370433205347,0.0032185896848918594,0.15166666666666667
60,0.3,0.7865265046296296,0.33611220022278265,0.34274756276716434,0.34478296470806935,0.002035401940905013,0.13898611111111112
61,0.3,0.8042592592592593,0.2989697168118305,0.32327393340597876,0.3296006066340801,0.0063266732281013205,0.14863888888888888
62,0.3,0.8050221064814814,0.3135973985167332,0.343904311797671,0.35658913039078777,0.012684818593116765,0.14402777777777778
63,0.3,0.8123730324074073,0.19701871052828823,0.3131038736780606,0.302993787090036,-0.010110086588024592,0.1510138888888889
64,0.3,0.8236500000000001,0.31687411612850125,0.40807621470334743,0.4165109528163431,0.008434738112995666,0.15443055555555554
65,0.3,0.8233474537037037,0.1644204053552366,0.2290837490632437,0.22726603124776745,-0.0018177178154762386,0.15330555555555556
66,0.3,0.7955979166666668,0.34289457809255264,0.32108999925561277,0.31579098629903135,-0.005299012956581417,0.13995833333333332
67,0.3,0.800241550925926,0.1973085408679346,0.28010296706966575,0.28350173503309883,0.0033987679634330803,0.14602777777777778
68,0.3,0.801634375,0.2679950728709314,0.30296137666422995,0.3054782543153497,0.002516877651119742,0.14690277777777777
69,0.3,0.8317907407407407,0.2117923433908806,0.27681926964351766,0.2879389188096665,0.011119649166148826,0.14733333333333334
70,0.3,0.7962688657407408,0.35413775191308594,0.2644749130360099,0.24000063035652064,-0.024474282679489257,0.13877777777777778
71,0.3,0.818128125,0.24265503893850981,0.2964209607397754,0.286864241629847,-0.009556719109928391,0.14455555555555555
72,0.3,0.7855556712962963,0.1815739830823636,0.35292343776565605,0.35255518144740217,-0.00036825631825387894,0.145125
73,0.3,0.7977255787037038,0.3502205334054609,0.3728731619740697,0.36951036925461833,-0.0033627927194513907,0.13958333333333334
74,0.3,0.8190962962962963,0.2603716064699729,0.3116986372864624,0.30964768870996395,-0.002050948576498457,0.1480972222222222
75,0.3,0.7963857638888889,0.2081011145766728,0.3089993624260444,0.30125607671639754,-0.0077432857096468855,0.14131944444444444
76,0.3,0.8285291666666666,0.20061414342409267,0.22582691256685583,0.22828704344003548,0.0024601308731796445,0.14855555555555555
77,0.3,0.8102331018518519,0.28846792161723755,0.3423080661277197,0.3421777140238368,-0.00013035210388290253,0.1497638888888889
78,0.3,0.7851960648148149,0.231480230960469,0.3243397923051057,0.33292670087835985,0.00858690857325417,0.14104166666666668
79,0.3,0.799284375,0.3998764734896241,0.416231925270239,0.4122746327535508,-0.003957292516688193,0.14301388888888888
80,0.3,0.8314798611111112,0.1431974726076597,0.22408693804340873,0.23388035828769993,0.009793420244291196,0.15422222222222223
81,0.3,0.802946412037037,0.14473230608006704,0.29859829576466024,0.3038436018422479,0.005245306077587664,0.14859722222222221
82,0.3,0.8033121527777777,0.06484266820804496,0.12133823496704932,0.11666840346043761,-0.00466983150661171,0.14225
83,0.3,0.8079495370370372,0.3622756515777007,0.41436484304185417,0.4120205411968504,-0.0023443018450037822,0.14808333333333334
84,0.3,0.8124791666666668,0.18884341593751397,0.178756010141367,0.18191904464981734,0.0031630345084503464,0.14093055555555556
85,0.3,0.8129233796296296,0.19725674831879192,0.26555109010260314,0.2508156553177354,-0.014735434784867718,0.14645833333333333
86,0.3,0.8019574074074073,0.20702771898220307,0.24335126460350154,0.22833608318000376,-0.015015181423497781,0.145125
87,0.3,0.8325818287037038,0.39163649128719735,0.4177028044980964,0.4056221067000808,-0.012080697798015572,0.15668055555555555
88,0.3,0.8114262731481482,0.34407220316287823,0.3987236066792851,0.39494457483454537,-0.003779031844739711,0.14405555555555555
89,0.3,0.7992417824074073,0.40428031713505785,0.41053390975918136,0.3986759253820843,-0.011857984377097064,0.14405555555555555
90,0.3,0.7943769675925926,0.17905266041003898,0.22225218863354002,0.21327350486986807,-0.008978683763671946,0.13669444444444445
91,0.3,0.8129402777777779,0.16030912113323648,0.3074895636495507,0.31177558237298364,0.004286018723432927,0.14180555555555555
92,0.3,0.8261504629629629,0.18681218148210654,0.30449322049963,0.3023072911755158,-0.002185929324114211,0.15368055555555554
93,0.3,0.8001552083333333,0.1869061367827639,0.26734050313241864,0.27187102405075425,0.004530520918335612,0.1463611111111111
94,0.3,0.8055708333333333,0.09681646356572515,0.19799369542340528,0.20236702603982581,0.004373330616420534,0.14931944444444445
95,0.3,0.7849238425925925,0.16667307220171912,0.22127282974560436,0.22374811410629725,0.0024752843606928865,0.141375
96,0.3,0.8015844907407407,0.2526883590130041,0.3160389396802705,0.31246143637750534,-0.0035775033027651837,0.1453472222222222
97,0.3,0.8276163194444446,0.14054701320667684,0.2926695771458572,0.28197050486746134,-0.010699072278395838,0.14909722222222221
98,0.3,0.8121971064814816,0.23094404511308764,0.2719750410559283,0.2740568838128541,0.0020818427569258002,0.1453611111111111
99,0.3,0.8153966435185186,0.42959293253631925,0.45775136526684,0.4666910558766022,0.008939690609762185,0.14854166666666666
0,0.35,0.8413482638888888,0.24354480028476577,0.22659218782945167,0.20465836589837816,-0.021933821931073516,0.1605
1,0.35,0.835104050925926,0.1543858432506573,0.24211088827119853,0.22804271653869324,-0.014068171732505297,0.16709722222222223
2,0.35,0.8449876157407408,0.331271915566143,0.3487949130794633,0.3410426124024498,-0.007752300677013491,0.16054166666666667
3,0.35,0.8508299768518519,0.3857458467589471,0.3446500414853132,0.3589431289907753,0.014293087505462099,0.15990277777777778
4,0.35,0.8324422453703703,0.1376213094247698,0.19757755959339318,0.19891890596968675,0.001341346376293573,0.158
5,0.35,0.8423972222222224,0.1806000101273031,0.2722388437959993,0.2532426485927475,-0.018996195203251798,0.16601388888888888
6,0.35,0.8312116898148147,0.2250115536335341,0.26159958271102535,0.2770107906747762,0.01541120796375084,0.16430555555555557
7,0.35,0.8474499999999999,0.3969589092255532,0.30686386201756133,0.3136781272684077,0.006814265250846385,0.17070833333333332
8,0.35,0.8330994212962963,0.330060631963663,0.3551483701900453,0.3498563905216112,-0.005291979668434088,0.16652777777777777
9,0.35,0.830755324074074,0.20195987449377406,0.3285466721090293,0.3179588450094729,-0.010587827099556413,0.1582638888888889
10,0.35,0.842807638888889,0.23636450986113433,0.2885527578260384,0.2677517786113589,-0.020800979214679494,0.16758333333333333
11,0.35,0.8503228009259258,0.2789958720569432,0.24085246462005983,0.2424518903336167,0.001599425713556868,0.16898611111111111
12,0.35,0.8264903935185185,0.13487730730930647,0.09077350178941679,0.09280545934956164,0.002031957560144848,0.15633333333333332
13,0.35,0.8411960648148149,0.16824743872557257,0.2032994394775699,0.18993690792992446,-0.01336253154764544,0.16044444444444445
14,0.35,0.8445696759259259,0.10112882507600096,0.25662857116206816,0.2647220731996569,0.00809350203758874,0.1605138888888889
15,0.35,0.8326760416666666,0.17658474964813897,0.2486186352045413,0.24529957579022377,-0.003319059414317538,0.15170833333333333
16,0.35,0.8382464120370371,0.137985496024858,0.2781687412481193,0.29491807451168317,0.01674933326356387,0.1549861111111111
17,0.35,0.8343452546296296,0.3520920501316288,0.3645356638238296,0.35421366162769086,-0.010322002196138769,0.16375
18,0.35,0.8491642361111111,0.2521679008178239,0.30659584667334483,0.29439713430708325,-0.012198712366261577,0.16131944444444443
